,Marca,Gasolina 95,Gasolina 98,Gasóleo A,Direccion,Poblacion,Horario,Fecha
195,BP ESTACION SERVICIO MATARO,1.419,1.571,1.309,"AVENIDA MARESME, 1",MATARO,L-D 24H,2019-04-14 17:12:00.115294
196,"NATURGY IBERIA, S.L.", , , ,CARRETERA CARRETERA DE BARCELONA (N-II) 50 KM. 645,MATARO,L-D 24H,2019-04-14 17:12:00.115294
197,GALP,1.404,1.544,1.294,"VÍA SERGIA, 100",MATARO,L-D 06,2019-04-14 17:12:00.115294
198,CEPSA,1.319,1.434,1.229,"CALLE CAMI DEL MIG, 115",MATARO,L-D 24H,2019-04-14 17:12:00.115294
199,BALLENOIL,1.279, ,1.167,RD PAISOS CATALANS 15,MATARO,L-D 24H,2019-04-14 17:12:00.115294
200,REPSOL,1.449,1.589,1.319,"VÍA EUROPA, 220",MATARO,L-D 06,2019-04-14 17:12:00.115294
201,REPSOL,1.449,1.589,1.319,"PG MATA ROCAFONDA C/ENERGIA 2-4, S.",MATARO,L-D 24H,2019-04-14 17:12:00.115294
202,ALCAMPO,1.269,1.414,1.157,"C.C.MATARÓ PARK; CTRA.CIRERA, S/N",MATARO,L-D 24H,2019-04-14 17:12:00.115294
203,AUTONET&OIL;,1.239, ,1.139,"CALLE PABLO IGLESIAS, 1",MATARO,L-D 24H,2019-04-14 17:12:00.115294
204,BALLENOIL,1.223, ,1.079,"CAMI SANT CRIST (DEL), 32",MATARO,L-D 24H,2019-04-14 17:12:00.115294
205,MATARO,1.339, ,1.229,"AVENIDA MARESME (DEL), 30",MATARO,L-D 24H,2019-04-14 17:12:00.115294
206,REPSOL,1.449,1.589,1.319,"CARRETERA C-1415 KM. 1,4",MATARO,L-D 06,2019-04-14 17:12:00.115294
207,SHELL,1.289, ,1.179,"CALLE TEIXIDORA (DE LA), 37",MATARO,L-D 24H,2019-04-14 17:12:00.115294
208,CEPSA,1.319, ,1.229,"CARRETERA CARRETERA N-2, Nº 647,9 KM. 647,9",MATARO,L-D 24H,2019-04-14 17:12:00.115294
209,SARAS,1.349,1.489,1.199,"ALFONSO X EL SABIO, S/N",MATARO,L-D 24H,2019-04-14 17:12:00.115294
210,PENINSULA QUALITY PRODUCT,1.228, ,1.077,"CAMI DE SANT CRIST, 63",MATARO,L-D 24H,2019-04-14 17:12:00.115294
211,GM OIL,1.209, ,1.099,"AVENIDA VIA SÈRGIA, 77",MATARO,L-D 24H,2019-04-14 17:12:00.115294
212,CEPSA,1.319,1.434,1.229,"CALLE REAL, 547",MATARO,L-D 24H,2019-04-14 17:12:00.115294
213,GALP,1.404,1.544,1.294,CARRETERA N-2 KM. 644,MATARO,L-D 06,2019-04-14 17:12:00.115294
214,GALP,1.309,1.419,1.199,CARRETERA DE BARCELONA . POLIGON HORTES DEL CAMÍ RAL KM. 50,MATARO,L-D 07,2019-04-14 17:12:00.115294
215,CEPSA,1.409,1.524,1.319,"CALLE MOZART, 24",SANTA COLOMA DE GRAMENET,L-D 06,2019-04-14 17:12:00.115294
216,REPSOL,1.429,1.559,1.319,"CL AVENIDA GENERALITAT, 97",SANTA COLOMA DE GRAMENET,L-D 24H,2019-04-14 17:12:00.115294
217,BP CAN SOLA,1.399,1.539,1.309,CARRETERA CERDANYOLA KM. 108,SANT CUGAT DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
218,BP COLL FAVA,1.393,1.534,1.303,"RONDA NORD, 30",SANT CUGAT DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
219,REPSOL,1.429,1.529,1.319,"AVENIDA AUGUSTA, SN",SANT CUGAT DEL VALLES,L-D 05,2019-04-14 17:12:00.115294
220,REPSOL,1.439,1.579,1.339,"AUTOVIA E-9 KM. 6,5",SANT CUGAT DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
221,REPSOL,1.429,1.529,1.319,"CALLE CERDANYA ESQ RONDA NORTE, SN",SANT CUGAT DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
222,REPSOL,1.399,1.529,1.319,"CR C-1413, 7,7 (C-1413 km 7,75)",SANT CUGAT DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
223,SARAS ENERGIA,1.389,1.489,1.279,CRTA. RUBI - ST.CUGAT - C.C. CAPRABO,SANT CUGAT DEL VALLES,L-D 07,2019-04-14 17:12:00.115294
224,"MEROIL,S.A.",1.316,1.513,1.199,"AVENIDA VIA AUGUSTA, 137",SANT CUGAT DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
225,REPSOL,1.419,1.509,1.319,"AVINGUDA RIUS I TAULET, 137",SANT CUGAT DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
226,ANESPI,1.284, ,1.164,"CALLE TIRSO DE MOLINA, 9",CORNELLA DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
227,CEPSA,1.359,1.474,1.269,"CARRER CARRETERA DE HOSPITALET, 328",CORNELLA DE LLOBREGAT,L-S 06,2019-04-14 17:12:00.115294
228,CEPSA,1.359,1.474,1.269,"CALLE ENERGIA, 73/83",CORNELLA DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
229,GALP,1.374, ,1.269,"CALLE PROGRESO ESQUINA ALBERT EISTEIN, SN",CORNELLA DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
230,GALP,1.374,1.479,1.269,CARRETERA B-200 ESQ.C/HOSPILALET LA FIRA KM. 200,CORNELLA DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
231,CEPSA,1.409,1.524,1.319,"CARRETERA A SANT JOAN DESPI BV-2001 KM. 0,19",CORNELLA DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
232,OIL PRIX,1.315,1.415,1.189,"AVENIDA DE LA FAMA, 2",CORNELLA DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
233,REPSOL,1.449,1.589,1.329,CARRETERA ESPLUGUES KM. 219,CORNELLA DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
234,REPSOL,1.429,1.529,1.329,"POLIGONO CAMI DEL MIG, 23",CORNELLA DE LLOBREGAT,L-V 06,2019-04-14 17:12:00.115294
235,PETROPASS,1.339,1.464,1.259,"AVENIDA FERROCARRILES CATALANES, 240",CORNELLA DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
236,HAM, , , ,"CALLE PROGRESO, 4",CORNELLA DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
237,BALLENOIL,1.289, ,1.159,CARRETERA HOSPITALET KM. 33,CORNELLA DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
238,GALP,1.279, ,1.199,"CARRETERA CRTA.STA.CREU CALAFELL KM 7,8 KM. 7,800",SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
239,E.S. ALCAMPO SANT BOI,1.195,1.261,1.103,"POL.IND.LAS SALINAS; AV.DE LA MARINA, S/N",SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
240,BP MONTCLAR,1.359, ,1.289,CL LLUIS PASCUAL ROCA 57,SANT BOI DE LLOBREGAT,L-V 06,2019-04-14 17:12:00.115294
241,BP MOLMAR,1.379,1.521,1.289,"CR C-245 GARRAF-BARCELONA KM 8,9 (CARRETERA km 179)",SANT BOI DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
242,BP SAN BOI,1.369,1.519,1.279,"CALLE CANTABRIA, 3",SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
243,GALP,1.229,1.349,1.139,CARRETERA SANTA CREU DE CALAFELL DE KM. 10,SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
244,REPSOL,1.363,1.479,1.264,"CALLE MURCIA, S/N",SANT BOI DE LLOBREGAT,L 24H,2019-04-14 17:12:00.115294
245,EASY FUEL,1.222, ,1.111,"CALLE AZUAGA, 2",SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
246,BALLENOIL,1.297, ,1.197,"AVINGUDA SEGLE XXI, 79",SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
247,BALLENOIL,1.269, ,1.149,"AVENIDA MARINA DE, 14",SANT BOI DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
248,AVIA,1.279, ,1.189,"CALLE AGUSTI COLL, 18",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
249,REPSOL,1.169,1.219,1.149,"CALLE CTRA DE VIC, 163",MANRESA,L-D 06,2019-04-14 17:12:00.115294
250,ESCLATOIL,1.239, ,1.139,"CARRETERA VIC, CANTONADA C/CASTELLGALÍ KM. 0",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
251,SETSERVEIS,1.339,1.479,1.239,"DOS DE MAIG, 76-84",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
252,PETROSET,1.219,1.309,1.149,"AVENIDA PIRELLI, 29",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
253,PETROMIRALLES, , ,1.209,"CALLE DOCTOR FERRAN, 26",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
254,BONAREA,1.207, ,1.116,"POLIGONO ELS DOLORS CL.SALLENT, 50",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
255,U.S. MANRESA -GAS-OILS ROVIRA-,1.209, ,1.129,"CARRER DOLORS, 19",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
256,REPSOL,1.169,1.219,1.149,"CALLE MURALLA SANT FRANCESC, 54",MANRESA,L-D 06,2019-04-14 17:12:00.115294
257,CEPSA,1.409,1.524,1.319,"CARRETERA C-55 KM. 24,9",MANRESA,L-D 06,2019-04-14 17:12:00.115294
258,PETROCAT,1.449,1.569,1.349,"CARRETERA C-37 KM. 95,39",MANRESA,L-D 06,2019-04-14 17:12:00.115294
259,BP OIL,1.419,1.561,1.299,"CALLE CR. CARDONA, 80/82",MANRESA,L 06,2019-04-14 17:12:00.115294
260,BP OIL ESPAÑA,1.419,1.561,1.299,"CALLE EDISON, 2",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
261,REPSOL,1.439,1.579,1.339,"CALLE CARRETERA DE VIC, 225",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
262,REPSOL,1.389,1.549,1.289,"CALLE CARRETERA DE VIC, 230",MANRESA,L-D 24H,2019-04-14 17:12:00.115294
263,GALP,1.229,1.359,1.149,"AVENIDA DELS DOLORS, 5",MANRESA,L 06,2019-04-14 17:12:00.115294
264,CEPSA,1.409,1.524,1.319,"CARRETERA C-55 KM. 24,9",MANRESA,L-D 06,2019-04-14 17:12:00.115294
265,REPSOL BUTANO, , , ,CARRETERA DE MANRESA AL XUP KM. S/N,MANRESA,L-V 08,2019-04-14 17:12:00.115294
266,REPSOL,1.419,1.539,1.349,"CARRETERA E-9 KM. 14,7",RUBI,L-D 24H,2019-04-14 17:12:00.115294
267,REPSOL,1.419,1.539,1.349,"CARRETERA E-9 KM. 14,9",RUBI,L-D 24H,2019-04-14 17:12:00.115294
268,REPSOL,1.409,1.549,1.319,"CARRETERA C-1413 KM. 9,8",RUBI,L-D 06,2019-04-14 17:12:00.115294
269,SHELL,1.339, ,1.229,"CARRETERA C1413A KM. 9,4",RUBI,L-D 24H,2019-04-14 17:12:00.115294
270,TAMOIL,1.239, ,1.159,CARRETERA TERRASSA KM. 1,RUBI,L-D 24H,2019-04-14 17:12:00.115294
271,PUNTA SOLERA,1.259, ,1.159,"AVENIDA COVA SOLERA, 20",RUBI,L-D 24H,2019-04-14 17:12:00.115294
272,JULIA-OIL,1.408,1.528,1.308,"AV.ELECTRICIDAD,ESQ.CHAPLIN C.VALLHONRAT",RUBI,L-D 05,2019-04-14 17:12:00.115294
273,JULIA-OIL,1.289,1.399,1.189,"CARRETERA RUBI A SANT CUGAT BP-1503 KM. 18,4",RUBI,L-D 05,2019-04-14 17:12:00.115294
274,BP,1.409,1.539,1.309,"CALLE PAGESIA, 2",RUBI,L-D 06,2019-04-14 17:12:00.115294
275,JULIA-OIL (FINA),1.259,1.369,1.159,"CARRETERA C-1413 KM. 12,7",RUBI,L-D 24H,2019-04-14 17:12:00.115294
276,TAMOIL,1.239, ,1.159,"CALLE COMP WAGNER, 21",RUBI,L-D 24H,2019-04-14 17:12:00.115294
277,PETROPRIX,1.229, ,1.139,"CARRETERA C1413A KM. 9,7",RUBI,L-D 24H,2019-04-14 17:12:00.115294
278,AVIA,1.279,1.339,1.179,"AVINGUDA EDUARD TOLDRA, 62",VILANOVA I LA GELTRU,L-D 06,2019-04-14 17:12:00.115294
279,ALCAMPO,1.239,1.329,1.159,"CALLE METALURGIA, 4",VILANOVA I LA GELTRU,L-D 24H,2019-04-14 17:12:00.115294
280,EVOLUTION,1.279,1.339,1.179,"AVENIDA EDUARD TOLDRA, 60",VILANOVA I LA GELTRU,L-D 24H,2019-04-14 17:12:00.115294
281,CEPSA,1.409, ,1.309,"AVENIDA VILAFRANCA, S/N",VILANOVA I LA GELTRU,L-D 06,2019-04-14 17:12:00.115294
282,REPSOL,1.419,1.549,1.319,"CL RONDA EUROPA, 58",VILANOVA I LA GELTRU,L-D 06,2019-04-14 17:12:00.115294
283,GALP,1.379,1.494,1.289,"AVINGUDA EDUARDO TOLDRA, 67",VILANOVA I LA GELTRU,L-D 06,2019-04-14 17:12:00.115294
284,BP,1.389,1.531,1.299,"AVENIDA EDUARD TOLDRA, 68",VILANOVA I LA GELTRU,L-D 24H,2019-04-14 17:12:00.115294
285,BP,1.389,1.531,1.299,"AVENIDA BALMES, 35",VILANOVA I LA GELTRU,L-D 24H,2019-04-14 17:12:00.115294
286,CEPSA,1.379,1.494,1.289,"RONDA EUROPA, S/N",VILANOVA I LA GELTRU,L-D 24H,2019-04-14 17:12:00.115294
287,GASUIR,1.319, ,1.239,"RONDA EUROPA CANTONADA CARRER SOLICRUP, S/N",VILANOVA I LA GELTRU,L-D 24H,2019-04-14 17:12:00.115294
288,GALP,1.299,1.439,1.219,"AVENIDA DE GAVÁ, ESQ. JOSEP TARRADELLAS, SN",VILADECANS,L-D 24H,2019-04-14 17:12:00.115294
289,GALP,1.299,1.439,1.219,"AVENIDA PROGRESO ESQUINA CAN CALDERÓN, SN",VILADECANS,L-D 24H,2019-04-14 17:12:00.115294
290,REPSOL,1.389,1.489,1.309,"CR C-31, 186,58",VILADECANS,L-D 06,2019-04-14 17:12:00.115294
291,CARREFOUR,1.289,1.489,1.209,"AVENIDA DE LA GENERALITAT, 198",VILADECANS,L-J 08,2019-04-14 17:12:00.115294
292,BP VILADECANS,1.379,1.521,1.289,"CALLE AGRICULTURA, 19",VILADECANS,L-D 24H,2019-04-14 17:12:00.115294
293,ES VILAMARINA CEPSA,1.299, ,1.199,CARRETERA VILA KM. 33,VILADECANS,L-D 24H,2019-04-14 17:12:00.115294
294,NATURGY, , , ,"AVENIDA PROGRÉS, 25-27",VILADECANS,L-D 24H,2019-04-14 17:12:00.115294
295,BALLENOIL,1.287, ,1.187,"AVENIDA SEGLE XXI, 44",VILADECANS,L-D 24H,2019-04-14 17:12:00.115294
296,REPSOL,1.429,1.569,1.309,"AVENIDA 303, 1",CASTELLDEFELS,L-D 06,2019-04-14 17:12:00.115294
297,BP GASFELS,1.399,1.515,1.305,"AVENIDA CONSTITUCIO, 364",CASTELLDEFELS,L-D 06,2019-04-14 17:12:00.115294
298,CEPSA,1.409,1.524,1.319,"AVENIDA CONSTITUCIO, 99",CASTELLDEFELS,L-D 24H,2019-04-14 17:12:00.115294
299,CEPSA,1.419,1.534,1.329,"CALLE GRANADA, 20/24",CASTELLDEFELS,L-D 24H,2019-04-14 17:12:00.115294
300,GALP,1.354,1.569,1.274,"AVENIDA CANAL OLIMPIC DEL, 21",CASTELLDEFELS,L-D 24H,2019-04-14 17:12:00.115294
301,LOW COST CASTELLDEFELS,1.239, , ,"AVINGUDA CONSTITUCION, 11",CASTELLDEFELS,L-D 24H,2019-04-14 17:12:00.115294
302,BALLENOIL,1.237, ,1.177,"AVENIDA CONSTITUCIO, 83",CASTELLDEFELS,L-D 24H,2019-04-14 17:12:00.115294
303,CARREFOUR,1.299, ,1.219,"CALLE RAL DE VALENCIA, 21",CASTELLDEFELS,L-D 24H,2019-04-14 17:12:00.115294
304,SARAS ENERGIA,1.329,1.444,1.199,"CALLE EL PRAT, 54",PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
305,BP LA RIERA,1.399,1.539,1.309,"CALLE FEDERICA MONTSENY, 2",PRAT DE LLOBREGAT (EL),L 06,2019-04-14 17:12:00.115294
306,GALP,1.379,1.489,1.299,CARRETERA GARRAF KM. 21,PRAT DE LLOBREGAT (EL),L-D 05,2019-04-14 17:12:00.115294
307,CARREFOUR,1.329,1.499,1.219,AUTOVIA DE CASTELLDEFELLS KM. 5,PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
308,BENZOIL,1.249, ,1.169,"CARRER DE LES MORERES, 49",PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
309,BP EL PRAT,1.399,1.541,1.299,"AVENIDA JOSEP ANSELM CLAVE, 106",PRAT DE LLOBREGAT (EL),L-D 06,2019-04-14 17:12:00.115294
310,GP - EL PRAT -,1.205, ,1.145,"CARRETERA CTRA. B-201, PK KM 3,1, KM. 3,1",PRAT DE LLOBREGAT (EL),L-V 07,2019-04-14 17:12:00.115294
311,BALLENOIL,1.247, ,1.167,CARRETERA CA L'ALAIO KM. 3,PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
312,PETROCAT,1.389,1.489,1.309,"LUGAR AEROPUERTO DEL PRAT JUNTO PARRILLA DE TAXIS, S/N",PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
313,CEPSA,1.419,1.534,1.329,"AUTOVIA C-31 KM. 191,8",PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
314,CEPSA,1.419,1.534,1.329,"AVENIDA DEL REMOLAR, 37,39",PRAT DE LLOBREGAT (EL),L-D 24H,2019-04-14 17:12:00.115294
315,MEROIL,1.365,1.418,1.319,"AVENIDA PRAT DE LA RIBA, 100",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
316,AUTONET&OIL;,1.259, ,1.179,"CALLE LLUIS COMPANYS, 60",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
317,OILPRIX,1.275,1.348,1.169,"AVENIDA ENRIC PRAT DE LA RIBA, 10",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
318,CARREFOUR,1.299,1.429,1.219,"Cami Ral, 74 (C.C.CHAMPION)",GRANOLLERS,L-S 08,2019-04-14 17:12:00.115294
319,SARAS ENERGIA,1.319,1.494,1.239,CRTA.COMARCAL 251 KM 1'2,GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
320,SHELL,1.419,1.559,1.309,CL.JOANOT MARTORELL,GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
321,REPSOL,1.429,1.549,1.319,CARRETERA B-5002 KM. 15,GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
322,GALP,1.259,1.369,1.179,"CARRETERA MASNOU KM. 14,8",GRANOLLERS,L-D 06,2019-04-14 17:12:00.115294
323,GALP, , ,1.139,"CALLE JORDI CAMP (ESQ. C/SABADELL), 2",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
324,1PRIMER,1.249, ,1.149,"PASEO CONCA DEL BESOS, 26",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
325,PETROPRIX,1.227, ,1.139,"CALLE TURO D'EN BRUGUET, 2",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
326,BENZOIL,1.249, ,1.159,"CAMI CEMENTIRI, 1",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
327,LOW COST,1.222, ,1.111,"CALLE MATARO, 40",GRANOLLERS,L-D 24H,2019-04-14 17:12:00.115294
328,ESCLATOIL,1.269, ,1.179,"CALLE SAN RAMON, 259",CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
329,PETROPRIX,1.249, ,1.159,"AVENIDA CAN FATJÓ DELS AURONS, SN",CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
330,CEPSA,1.409,1.524,1.319,"RONDA CERDANYOLA, S/N",CERDANYOLA DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
331,CEPSA,1.409,1.524,1.319,"CALLE SANTA ROSA, 49",CERDANYOLA DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
332,REPSOL,1.429,1.529,1.339,"CALLE CAN JERONI MARTI/CTRA SABADELL, 197,5",CERDANYOLA DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
333,CEPSA,1.429,1.544,1.339,AUTOPISTA AP-7 (MRG.DCHO.) KM. 151,CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
334,CEPSA,1.429,1.544,1.339,AUTOPISTA AP-7 (MRG.IZDO.) KM. 151,CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
335,NUROIL,1.219,1.399,1.139,"CALLE BOSC TANCAT, S/N",CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
336,NUROIL,1.219,1.399,1.139,"CALLE SANTA ANNA, 133",CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
337,BALLENOIL,1.217, ,1.122,"CALLE SANTA ANA, 115",CERDANYOLA DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
338,OILPRIX,1.284, ,1.173,"CALLE FRIEDRICH WILHELM SERTÜNER, 8",MOLLET DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
339,GOOD PRICE PALAU,1.239, ,1.159,"AVINGUDA BADALONA, 22",MOLLET DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
340,REPSOL,1.409,1.509,1.309,"RONDA LA FARINERA, S/N",MOLLET DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
341,CEPSA,1.409,1.524,1.319,"AVENIDA BURGOS, 81",MOLLET DEL VALLES,L-D 06,2019-04-14 17:12:00.115294
342,SARAS ENERGIA,1.389,1.504,1.269,"AV.RABASSAIRES, S/N",MOLLET DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
343,REPSOL,1.419,1.539,1.309,"CARRER DEL BOSC, 16",MOLLET DEL VALLES,L-D 24H,2019-04-14 17:12:00.115294
344,CEPSA,1.409,1.524,1.319,CARRETERA SANTA CREU DE CALAFELL KM. 5,GAVA,L-D 24H,2019-04-14 17:12:00.115294
345,BP LA BOBILA,1.399,1.541,1.299,"AVENIDA JOAN CARLES I ESQ C/ ARGILA, 0",GAVA,L-D 24H,2019-04-14 17:12:00.115294
346,BONAREA,1.205,1.271,1.113,"AVENIDA BERTRAN I GÜELL, 17,19",GAVA,L-D 24H,2019-04-14 17:12:00.115294
347,CAMPSA EXPRESS,1.205, ,1.115,"AVINGUDA BERTRAN I GÜELL, 46",GAVA,L-D 24H,2019-04-14 17:12:00.115294
348,REPSOL,1.376, ,1.269,"CL TARRAGONA, 29-31",GAVA,L-S 05,2019-04-14 17:12:00.115294
349,REPSOL,1.4,1.52,1.3,"CARRETERA AUTOVIA CASTELLDEFELS KM. 16,600",GAVA,L-D 24H,2019-04-14 17:12:00.115294
350,REPSOL,1.4,1.52,1.3,"CARRETERA AUTOVIA DE CASTELLDEFELS KM. 16,600",GAVA,L-D 06,2019-04-14 17:12:00.115294
351,PETROCAT,1.429,1.569,1.319,"CARRETERA C-32 KM. 49,61",GAVA,L-D 06,2019-04-14 17:12:00.115294
352,PETROCAT,1.429,1.569,1.319,"CR C-32, 49,61",GAVA,L-D 06,2019-04-14 17:12:00.115294
353,OIL PRIX,1.254, ,1.133,"CALLE VIC, 12/14",ESPLUGUES DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
354,OIL PRIX,1.294,1.404,1.173,"PLAZA LA SARDANA, 3",ESPLUGUES DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
355,GALP,1.344,1.474,1.264,"AVINGUDA PAÏSOS CATALANS, 2",ESPLUGUES DE LLOBREGAT,L-V 06,2019-04-14 17:12:00.115294
356,PETROMIRALLES,1.309, ,1.239,"CALLE INDUSTRIA, 23",SANT FELIU DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
357,SERVICIOS PETROLIFEROS,1.309,1.379,1.239,"CARRETERA DE LA SANSON, NUMERO 78 KM. 78",SANT FELIU DE LLOBREGAT,L-D 24H,2019-04-14 17:12:00.115294
358,GALP,1.419,1.544,1.309,"CALLE ARMENTERES, 62",SANT FELIU DE LLOBREGAT,L-D 06,2019-04-14 17:12:00.115294
359,FEIXAS AULET,1.289,1.329,1.189,"CTRA. DE RODA, 67",VIC,L-D 07,2019-04-14 17:12:00.115294
360,ZONA DIESEL,1.219, ,1.129,"C/ LLEIDA, 2 P.ACTIV. ECONOMIQUES",VIC,L-D 24H,2019-04-14 17:12:00.115294
361,SHELL,1.299,1.469,1.219,"SABADELL, 4-6",VIC,L-D 24H,2019-04-14 17:12:00.115294
362,ESCLATOIL,1.259, ,1.169,"CALLE RIPOLL, 1",VIC,L-D 24H,2019-04-14 17:12:00.115294
363,SUPECO,1.219,1.349,1.119,"C/Industria, esquina C/Torrelló , s/n (C.C.CHAMPION)",VIC,L-S 09,2019-04-14 17:12:00.115294
364,PETROLIS INDEPENDENTS - PETRO7,1.198, ,1.128,CENTRO COMERCIAL CAPRABO VIC,VIC,L-D 24H,2019-04-14 17:12:00.115294
365,REPSOL,1.429,1.559,1.329,"AVENIDA EIX 11 DE SETEMBRE, 12",VIC,L-D 05,2019-04-14 17:12:00.115294
366,BP,1.389,1.531,1.289,"CALLE TORELLO, 65",VIC,L-D 06,2019-04-14 17:12:00.115294
367,CEPSA,1.409,1.524,1.319,"PASEO GENERALITAT, 33",VIC,L-D 06,2019-04-14 17:12:00.115294
368,REPSOL,1.409,1.549,1.319,"POLIGONO CR C-153 PGNO. MALLOLES, 2,7",VIC,L-V 06,2019-04-14 17:12:00.115294
369,REPSOL,1.429,1.559,1.329,"AVINGUDA EIX 11 DE SETEMBRE, 12",VIC,L-D 06,2019-04-14 17:12:00.115294
370,GMOIL,1.199, ,1.099,"CALLE LLEIDA, 6",VIC,L-D 24H,2019-04-14 17:12:00.115294
371,BONAREA,1.209, ,1.118,"CARRER MATARO, S/N",VIC,L-D 24H,2019-04-14 17:12:00.115294
372,DYNEFF,1.249, ,1.149,"CARRETERA SANT HIPOLIT, 2 KM. 1",VIC,L-S 06,2019-04-14 17:12:00.115294
373,BENZINERES MONTOIL,1.369,1.449,1.284,"AVINGUDA TARRAGONA, 107",VILAFRANCA DEL PENEDES,L-D 24H,2019-04-14 17:12:00.115294
374,SERVICIOS PENEDES SA,1.364,1.453,1.286,"CALLE IGUALADA, 70-78",VILAFRANCA DEL PENEDES,L-D 24H,2019-04-14 17:12:00.115294
375,PETROMIRALLES,1.289, ,1.239,"CALLE LA MUNIA, 2",VILAFRANCA DEL PENEDES,L-D 24H,2019-04-14 17:12:00.115294
376,ESCLATOIL,1.269, ,1.179,CARRETERA BARCELONA KM. 115,VILAFRANCA DEL PENEDES,L-D 24H,2019-04-14 17:12:00.115294
377,BY ENERGY,1.319, ,1.259,"AVENIDA RONDA MAR, 24",VILAFRANCA DEL PENEDES,L-D 24H,2019-04-14 17:12:00.115294
378,CEPSA,1.409, ,1.319,"CARRETERA N-340 KM. 1213,7",VILAFRANCA DEL PENEDES,L-D 06,2019-04-14 17:12:00.115294
